,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bagging_temperature,param_depth,param_iterations,param_l2_leaf_reg,param_learning_rate,param_random_strength,param_scale_pos_weight,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
71,10.778465747833252,0.08339784670586203,0.02733294169108073,0.0014413851929055462,0.5,4,900,7,0.1,2,3,"{'bagging_temperature': 0.5, 'depth': 4, 'iterations': 900, 'l2_leaf_reg': 7, 'learning_rate': 0.1, 'random_strength': 2, 'scale_pos_weight': 3}",0.9656133828996283,0.9717199814557256,0.9770491803278689,0.9714608482277409,0.004672239165348387,317
72,7.533249855041504,0.08290519217601172,0.026805877685546875,0.0031677691807123235,0.5,6,300,3,0.05,1,1,"{'bagging_temperature': 0.5, 'depth': 6, 'iterations': 300, 'l2_leaf_reg': 3, 'learning_rate': 0.05, 'random_strength': 1, 'scale_pos_weight': 1}",0.9667758540009358,0.9763705103969754,0.973821989528796,0.9723227846422358,0.004057919771543918,287
73,6.946816603342692,0.43360433732914694,0.017727057139078777,0.005592454521369725,0.5,6,300,3,0.05,1,2,"{'bagging_temperature': 0.5, 'depth': 6, 'iterations': 300, 'l2_leaf_reg': 3, 'learning_rate': 0.05, 'random_strength': 1, 'scale_pos_weight': 2}",0.9661880500231589,0.9735006973500697,0.9765037593984963,0.9720641689239082,0.004332141534967319,297
74,6.733513752619426,0.3631861893011751,0.015389839808146158,0.0016652544091782264,0.5,6,300,3,0.05,1,3,"{'bagging_temperature': 0.5, 'depth': 6, 'iterations': 300, 'l2_leaf_reg': 3, 'learning_rate': 0.05, 'random_strength': 1, 'scale_pos_weight': 3}",0.9653899400092294,0.969472710453284,0.9728718428437791,0.9692448311020976,0.003058721329295818,383
75,6.10621190071106,0.12442686751832983,0.014635245005289713,0.001722346908297278,0.5,6,300,3,0.05,2,1,"{'bagging_temperature': 0.5, 'depth': 6, 'iterations': 300, 'l2_leaf_reg': 3, 'learning_rate': 0.05, 'random_strength': 2, 'scale_pos_weight': 1}",0.9691300280636108,0.9741662752465946,0.9728442115292997,0.9720468382798351,0.0021319473877575543,301
76,5.933386484781901,0.016203595603478418,0.014295736948649088,0.001087754858090608,0.5,6,300,3,0.05,2,2,"{'bagging_temperature': 0.5, 'depth': 6, 'iterations': 300, 'l2_leaf_reg': 3, 'learning_rate': 0.05, 'random_strength': 2, 'scale_pos_weight': 2}",0.9657089898053753,0.9707927677329624,0.9755639097744361,0.9706885557709245,0.004023929008562141,337
77,6.077809731165568,0.07893399770474933,0.013715744018554688,0.0013253295873970376,0.5,6,300,3,0.05,2,3,"{'bagging_temperature': 0.5, 'depth': 6, 'iterations': 300, 'l2_leaf_reg': 3, 'learning_rate': 0.05, 'random_strength': 2, 'scale_pos_weight': 3}",0.9618390804597702,0.9690245030050856,0.9724427837459132,0.9677687890702563,0.004419068073680494,395
78,6.188668251037598,0.06448487746212948,0.018070538838704426,0.0021537759286487895,0.5,6,300,3,0.1,1,1,"{'bagging_temperature': 0.5, 'depth': 6, 'iterations': 300, 'l2_leaf_reg': 3, 'learning_rate': 0.1, 'random_strength': 1, 'scale_pos_weight': 1}",0.9723134678554669,0.9796305068687825,0.9810066476733144,0.9776502074658545,0.0038152355218068383,99
79,6.079467296600342,0.136247237777036,0.014721870422363281,0.00048254652126014967,0.5,6,300,3,0.1,1,2,"{'bagging_temperature': 0.5, 'depth': 6, 'iterations': 300, 'l2_leaf_reg': 3, 'learning_rate': 0.1, 'random_strength': 1, 'scale_pos_weight': 2}",0.9701492537313432,0.974766355140187,0.978763567720623,0.9745597255307178,0.0035198128002407085,211
80,6.065161148707072,0.16557135186240365,0.01589512825012207,0.0013354374784494234,0.5,6,300,3,0.1,1,3,"{'bagging_temperature': 0.5, 'depth': 6, 'iterations': 300, 'l2_leaf_reg': 3, 'learning_rate': 0.1, 'random_strength': 1, 'scale_pos_weight': 3}",0.9688516968851697,0.9717199814557256,0.9779653070792312,0.9728456618067088,0.003804807474916258,267
81,6.025772253672282,0.06655846121002561,0.011363983154296875,0.0010248148549967643,0.5,6,300,3,0.1,2,1,"{'bagging_temperature': 0.5, 'depth': 6, 'iterations': 300, 'l2_leaf_reg': 3, 'learning_rate': 0.1, 'random_strength': 2, 'scale_pos_weight': 1}",0.9702970297029703,0.9791666666666666,0.9800947867298578,0.9765194943664982,0.004416231544319602,137
82,5.911338488260905,0.03147177039568712,0.01502537727355957,0.0004117626222131632,0.5,6,300,3,0.1,2,2,"{'bagging_temperature': 0.5, 'depth': 6, 'iterations': 300, 'l2_leaf_reg': 3, 'learning_rate': 0.1, 'random_strength': 2, 'scale_pos_weight': 2}",0.971535230984601,0.975268315445637,0.9811320754716982,0.9759785406339788,0.00394995112973973,157
83,6.036661624908447,0.1071718803653403,0.012794176737467447,0.0014368490701913454,0.5,6,300,3,0.1,2,3,"{'bagging_temperature': 0.5, 'depth': 6, 'iterations': 300, 'l2_leaf_reg': 3, 'learning_rate': 0.1, 'random_strength': 2, 'scale_pos_weight': 3}",0.9679814385150812,0.9717199814557256,0.9774859287054408,0.9723957828920825,0.003909506714893584,283
84,5.860029061635335,0.23509278368678585,0.013042847315470377,0.0021630023996062992,0.5,6,300,7,0.05,1,1,"{'bagging_temperature': 0.5, 'depth': 6, 'iterations': 300, 'l2_leaf_reg': 7, 'learning_rate': 0.05, 'random_strength': 1, 'scale_pos_weight': 1}",0.9668069191210846,0.9744801512287335,0.9694364851957975,0.9702411851818719,0.0031838424683762923,355
85,6.069823344548543,0.08079449753872771,0.011777798334757486,0.002038381244536078,0.5,6,300,7,0.05,1,2,"{'bagging_temperature': 0.5, 'depth': 6, 'iterations': 300, 'l2_leaf_reg': 7, 'learning_rate': 0.05, 'random_strength': 1, 'scale_pos_weight': 2}",0.9653259361997225,0.9694161260426319,0.9741905208822149,0.9696441943748564,0.003622543008384441,365
86,5.906583468119304,0.05550075499883775,0.010526259740193685,0.002163107928224407,0.5,6,300,7,0.05,1,3,"{'bagging_temperature': 0.5, 'depth': 6, 'iterations': 300, 'l2_leaf_reg': 7, 'learning_rate': 0.05, 'random_strength': 1, 'scale_pos_weight': 3}",0.9586776859504132,0.9663439372982942,0.9724941724941725,0.96583859858096,0.005651864029851722,409
87,5.9884897867838545,0.041297986891579104,0.014716148376464844,0.002094971460245437,0.5,6,300,7,0.05,2,1,"{'bagging_temperature': 0.5, 'depth': 6, 'iterations': 300, 'l2_leaf_reg': 7, 'learning_rate': 0.05, 'random_strength': 2, 'scale_pos_weight': 1}",0.9668069191210846,0.96938294865756,0.968451242829828,0.9682137035361574,0.0010649884914015113,393
88,6.081264813741048,0.17235150797400026,0.013106425603230795,0.004331086999158293,0.5,6,300,7,0.05,2,2,"{'bagging_temperature': 0.5, 'depth': 6, 'iterations': 300, 'l2_leaf_reg': 7, 'learning_rate': 0.05, 'random_strength': 2, 'scale_pos_weight': 2}",0.9625866050808314,0.968995835261453,0.9732770745428972,0.9682865049617272,0.004393092793270102,391
89,6.020502010981242,0.04312829297239326,0.013286749521891275,0.00289238331834414,0.5,6,300,7,0.05,2,3,"{'bagging_temperature': 0.5, 'depth': 6, 'iterations': 300, 'l2_leaf_reg': 7, 'learning_rate': 0.05, 'random_strength': 2, 'scale_pos_weight': 3}",0.9595959595959597,0.9646302250803858,0.9706567303213788,0.9649609716659081,0.004521593173351483,419
90,6.253260056177775,0.1252811970885795,0.014493068059285482,0.0010094477898373617,0.5,6,300,7,0.1,1,1,"{'bagging_temperature': 0.5, 'depth': 6, 'iterations': 300, 'l2_leaf_reg': 7, 'learning_rate': 0.1, 'random_strength': 1, 'scale_pos_weight': 1}",0.9722874589008925,0.9810606060606061,0.9772079772079773,0.9768520140564919,0.003590455875921517,127
91,6.2648632526397705,0.15851884049722192,0.015145619710286459,0.0008910283034398937,0.5,6,300,7,0.1,1,2,"{'bagging_temperature': 0.5, 'depth': 6, 'iterations': 300, 'l2_leaf_reg': 7, 'learning_rate': 0.1, 'random_strength': 1, 'scale_pos_weight': 2}",0.9683131407269338,0.9711627906976744,0.9769628584861307,0.9721462633035797,0.0035990571083147527,293
92,6.079194943110148,0.16012549781033866,0.01395742098490397,0.0007101024136688572,0.5,6,300,7,0.1,1,3,"{'bagging_temperature': 0.5, 'depth': 6, 'iterations': 300, 'l2_leaf_reg': 7, 'learning_rate': 0.1, 'random_strength': 1, 'scale_pos_weight': 3}",0.9675324675324675,0.9695290858725762,0.9756554307116104,0.970905661372218,0.0034560915094066047,333
93,6.13366436958313,0.08733066896785058,0.01730004946390788,0.006769282253477545,0.5,6,300,7,0.1,2,1,"{'bagging_temperature': 0.5, 'depth': 6, 'iterations': 300, 'l2_leaf_reg': 7, 'learning_rate': 0.1, 'random_strength': 2, 'scale_pos_weight': 1}",0.9708920187793427,0.9820415879017013,0.9752851711026618,0.9760729259279018,0.004585749022939044,151
94,6.124888737996419,0.04281817693038041,0.0137174924214681,0.0028795491808979823,0.5,6,300,7,0.1,2,2,"{'bagging_temperature': 0.5, 'depth': 6, 'iterations': 300, 'l2_leaf_reg': 7, 'learning_rate': 0.1, 'random_strength': 2, 'scale_pos_weight': 2}",0.9675324675324675,0.9707656612529002,0.9774436090225563,0.9719139126026414,0.004126866630651477,303
95,6.309465169906616,0.09113450464023662,0.014978408813476562,0.0013694504728331215,0.5,6,300,7,0.1,2,3,"{'bagging_temperature': 0.5, 'depth': 6, 'iterations': 300, 'l2_leaf_reg': 7, 'learning_rate': 0.1, 'random_strength': 2, 'scale_pos_weight': 3}",0.9658040665434381,0.9699491447064263,0.9751756440281031,0.9703096184259891,0.0038344119161997157,353
96,12.273354450861612,0.13844369074434398,0.020334482192993164,0.001410733081304094,0.5,6,600,3,0.05,1,1,"{'bagging_temperature': 0.5, 'depth': 6, 'iterations': 600, 'l2_leaf_reg': 3, 'learning_rate': 0.05, 'random_strength': 1, 'scale_pos_weight': 1}",0.9721566776781501,0.9801512287334594,0.9791469194312796,0.9771516086142964,0.0035556678309674075,117
97,12.105693260828653,0.06521401651230921,0.023937781651814777,0.002114382746331997,0.5,6,600,3,0.05,1,2,"{'bagging_temperature': 0.5, 'depth': 6, 'iterations': 600, 'l2_leaf_reg': 3, 'learning_rate': 0.05, 'random_strength': 1, 'scale_pos_weight': 2}",0.9701492537313432,0.9748603351955307,0.980244590780809,0.9750847265692277,0.004124457229100714,193
98,11.979023694992065,0.10819899233206662,0.02267177899678548,0.0020829339641857815,0.5,6,600,3,0.05,1,3,"{'bagging_temperature': 0.5, 'depth': 6, 'iterations': 600, 'l2_leaf_reg': 3, 'learning_rate': 0.05, 'random_strength': 1, 'scale_pos_weight': 3}",0.9689095127610208,0.9726471951784886,0.9779859484777518,0.9731808854724204,0.0037246064962055863,257
99,12.145935773849487,0.11845599992707545,0.03857827186584473,0.024226108372487468,0.5,6,600,3,0.05,2,1,"{'bagging_temperature': 0.5, 'depth': 6, 'iterations': 600, 'l2_leaf_reg': 3, 'learning_rate': 0.05, 'random_strength': 2, 'scale_pos_weight': 1}",0.9750822755054066,0.9806329711856401,0.9786628733997155,0.9781260400302542,0.0022976362032265706,77
100,12.141952196756998,0.17275100577801733,0.027599016825358074,0.006919757251993427,0.5,6,600,3,0.05,2,2,"{'bagging_temperature': 0.5, 'depth': 6, 'iterations': 600, 'l2_leaf_reg': 3, 'learning_rate': 0.05, 'random_strength': 2, 'scale_pos_weight': 2}",0.9710820895522387,0.9734265734265733,0.9797647058823529,0.9747577896203884,0.003667520415757543,205
101,11.941559394200643,0.21517836910587385,0.026100317637125652,0.004623569005900742,0.5,6,600,3,0.05,2,3,"{'bagging_temperature': 0.5, 'depth': 6, 'iterations': 600, 'l2_leaf_reg': 3, 'learning_rate': 0.05, 'random_strength': 2, 'scale_pos_weight': 3}",0.9693877551020408,0.9712430426716142,0.9760900140646975,0.9722402706127843,0.002825587428673401,291
102,11.612465858459473,0.2860316106326094,0.022693554560343426,0.003474735658121265,0.5,6,600,3,0.1,1,1,"{'bagging_temperature': 0.5, 'depth': 6, 'iterations': 600, 'l2_leaf_reg': 3, 'learning_rate': 0.1, 'random_strength': 1, 'scale_pos_weight': 1}",0.9769194536033915,0.980614657210402,0.9819563152896487,0.9798301420344808,0.0021298031141491966,11
103,11.171041250228882,0.10411739165214588,0.01963520050048828,0.0017862048917595748,0.5,6,600,3,0.1,1,2,"{'bagging_temperature': 0.5, 'depth': 6, 'iterations': 600, 'l2_leaf_reg': 3, 'learning_rate': 0.1, 'random_strength': 1, 'scale_pos_weight': 2}",0.9728718428437791,0.9779859484777518,0.9796882380727445,0.9768486764647585,0.0028966476834459127,129
104,11.178035338719686,0.2546240218093228,0.02474840482076009,0.0018559862123007503,0.5,6,600,3,0.1,1,3,"{'bagging_temperature': 0.5, 'depth': 6, 'iterations': 600, 'l2_leaf_reg': 3, 'learning_rate': 0.1, 'random_strength': 1, 'scale_pos_weight': 3}",0.9701770736253496,0.9743589743589743,0.9811853245531515,0.9752404575124918,0.00453711777341921,181
105,11.233389933904013,0.15171752639319538,0.021210273106892902,0.0021041176491580203,0.5,6,600,3,0.1,2,1,"{'bagging_temperature': 0.5, 'depth': 6, 'iterations': 600, 'l2_leaf_reg': 3, 'learning_rate': 0.1, 'random_strength': 2, 'scale_pos_weight': 1}",0.9736098020735156,0.9773156899810963,0.984352773826458,0.9784260886270233,0.004455528355185077,63
106,11.122141122817993,0.16916607874549291,0.019916296005249023,0.0014185008787352044,0.5,6,600,3,0.1,2,2,"{'bagging_temperature': 0.5, 'depth': 6, 'iterations': 600, 'l2_leaf_reg': 3, 'learning_rate': 0.1, 'random_strength': 2, 'scale_pos_weight': 2}",0.9737582005623243,0.976525821596244,0.9830028328611897,0.977762285006586,0.003874053683085484,91
107,10.903216282526651,0.04963924977769989,0.018932342529296875,0.0014176477911287259,0.5,6,600,3,0.1,2,3,"{'bagging_temperature': 0.5, 'depth': 6, 'iterations': 600, 'l2_leaf_reg': 3, 'learning_rate': 0.1, 'random_strength': 2, 'scale_pos_weight': 3}",0.972922502334267,0.9752452125175152,0.9811676082862524,0.9764451077126782,0.0034713354202091117,141
108,10.914504686991373,0.14793733108947468,0.02000252405802409,0.0018642618788072337,0.5,6,600,7,0.05,1,1,"{'bagging_temperature': 0.5, 'depth': 6, 'iterations': 600, 'l2_leaf_reg': 7, 'learning_rate': 0.05, 'random_strength': 1, 'scale_pos_weight': 1}",0.9704364148287189,0.9777987718469532,0.9776722090261282,0.9753024652339334,0.00344120516161321,179
109,11.072362343470255,0.15434192052664253,0.01644762357076009,0.00277320367761401,0.5,6,600,7,0.05,1,2,"{'bagging_temperature': 0.5, 'depth': 6, 'iterations': 600, 'l2_leaf_reg': 7, 'learning_rate': 0.05, 'random_strength': 1, 'scale_pos_weight': 2}",0.9665738161559888,0.9725197950628784,0.9793233082706766,0.9728056398298479,0.005208881371831794,269
110,10.92939861615499,0.12298044949406364,0.03063337008158366,0.008579852296941722,0.5,6,600,7,0.05,1,3,"{'bagging_temperature': 0.5, 'depth': 6, 'iterations': 600, 'l2_leaf_reg': 7, 'learning_rate': 0.05, 'random_strength': 1, 'scale_pos_weight': 3}",0.9662193428968071,0.968158744808491,0.9765698219306466,0.9703159698786482,0.004492461764628517,351
111,10.632581154505411,0.17365730145805103,0.02464135487874349,0.004882834391205445,0.5,6,600,7,0.05,2,1,"{'bagging_temperature': 0.5, 'depth': 6, 'iterations': 600, 'l2_leaf_reg': 7, 'learning_rate': 0.05, 'random_strength': 2, 'scale_pos_weight': 1}",0.9700093720712276,0.9768102224325603,0.9752616555661275,0.9740270833566385,0.002910443014919643,229
112,11.289360920588175,0.17736645847879984,0.02290185292561849,0.0010767479344869328,0.5,6,600,7,0.05,2,2,"{'bagging_temperature': 0.5, 'depth': 6, 'iterations': 600, 'l2_leaf_reg': 7, 'learning_rate': 0.05, 'random_strength': 2, 'scale_pos_weight': 2}",0.9679814385150812,0.9707112970711298,0.9788434414668548,0.9725120590176886,0.004613591133612,281
113,10.911302407582602,0.27486455953542605,0.024106979370117188,0.0012478144677612187,0.5,6,600,7,0.05,2,3,"{'bagging_temperature': 0.5, 'depth': 6, 'iterations': 600, 'l2_leaf_reg': 7, 'learning_rate': 0.05, 'random_strength': 2, 'scale_pos_weight': 3}",0.9662505779010634,0.9686057248384119,0.9765698219306466,0.9704753748900407,0.004415381661282782,347
114,11.405283610026041,0.11168173207909289,0.06556256612141927,0.04940893230000439,0.5,6,600,7,0.1,1,1,"{'bagging_temperature': 0.5, 'depth': 6, 'iterations': 600, 'l2_leaf_reg': 7, 'learning_rate': 0.1, 'random_strength': 1, 'scale_pos_weight': 1}",0.9741176470588236,0.9786830885836096,0.9795918367346939,0.9774641907923757,0.002395269229259655,105
115,11.701793273289999,0.20906377649573507,0.08914367357889812,0.00426888742774969,0.5,6,600,7,0.1,1,2,"{'bagging_temperature': 0.5, 'depth': 6, 'iterations': 600, 'l2_leaf_reg': 7, 'learning_rate': 0.1, 'random_strength': 1, 'scale_pos_weight': 2}",0.9737827715355805,0.9725197950628784,0.9792648444863337,0.9751891370282643,0.002927720484776744,187
116,11.693300167719523,0.30839797708707145,0.016394615173339844,0.005819766791274437,0.5,6,600,7,0.1,1,3,"{'bagging_temperature': 0.5, 'depth': 6, 'iterations': 600, 'l2_leaf_reg': 7, 'learning_rate': 0.1, 'random_strength': 1, 'scale_pos_weight': 3}",0.9702048417132216,0.9703977798334875,0.9807421324565523,0.9737815846677539,0.004922480771567213,239
117,11.966700553894043,0.09780148182335209,0.017643531163533527,0.00277368577516069,0.5,6,600,7,0.1,2,1,"{'bagging_temperature': 0.5, 'depth': 6, 'iterations': 600, 'l2_leaf_reg': 7, 'learning_rate': 0.1, 'random_strength': 2, 'scale_pos_weight': 1}",0.9736346516007534,0.9820245979186376,0.9766777724892908,0.9774456740028938,0.003467953705495542,107
118,11.714002768198648,0.03896890930513229,0.0160524845123291,0.006047736527220829,0.5,6,600,7,0.1,2,2,"{'bagging_temperature': 0.5, 'depth': 6, 'iterations': 600, 'l2_leaf_reg': 7, 'learning_rate': 0.1, 'random_strength': 2, 'scale_pos_weight': 2}",0.9738317757009345,0.9747899159663864,0.9807240244475787,0.9764485720382998,0.0030484015669501345,139
119,11.388867934544882,0.15789311949613372,0.011538028717041016,0.001881844122720845,0.5,6,600,7,0.1,2,3,"{'bagging_temperature': 0.5, 'depth': 6, 'iterations': 600, 'l2_leaf_reg': 7, 'learning_rate': 0.1, 'random_strength': 2, 'scale_pos_weight': 3}",0.9689095127610208,0.9694444444444444,0.9779239079379991,0.9720926217144882,0.004129121152809193,295
120,16.432660897572834,0.4201001918106367,0.01327665646870931,0.0013503299004301622,0.5,6,900,3,0.05,1,1,"{'bagging_temperature': 0.5, 'depth': 6, 'iterations': 900, 'l2_leaf_reg': 3, 'learning_rate': 0.05, 'random_strength': 1, 'scale_pos_weight': 1}",0.9759547383309759,0.980614657210402,0.9805595068752964,0.9790429674722247,0.002183823834700576,29
121,16.11349431673686,0.33484039854576386,0.012144247690836588,0.0006849053951831993,0.5,6,900,3,0.05,1,2,"{'bagging_temperature': 0.5, 'depth': 6, 'iterations': 900, 'l2_leaf_reg': 3, 'learning_rate': 0.05, 'random_strength': 1, 'scale_pos_weight': 2}",0.9728464419475655,0.9775491113189897,0.9802259887005649,0.9768738473223734,0.003050291097449606,125
122,15.857318878173828,0.08249349665669688,0.014713764190673828,0.0018944166693912038,0.5,6,900,3,0.05,1,3,"{'bagging_temperature': 0.5, 'depth': 6, 'iterations': 900, 'l2_leaf_reg': 3, 'learning_rate': 0.05, 'random_strength': 1, 'scale_pos_weight': 3}",0.9711090400745573,0.9726218097447796,0.9793621013133208,0.9743643170442193,0.0035875250260818388,217
123,16.004605134328205,0.1478797329821718,0.014554659525553385,0.0008269503955743848,0.5,6,900,3,0.05,2,1,"{'bagging_temperature': 0.5, 'depth': 6, 'iterations': 900, 'l2_leaf_reg': 3, 'learning_rate': 0.05, 'random_strength': 2, 'scale_pos_weight': 1}",0.9745523091423185,0.9797074091552619,0.9810066476733144,0.9784221219902983,0.002787303809596849,65
124,15.692057927449545,0.17249588658257478,0.015041748682657877,0.0010863044753514882,0.5,6,900,3,0.05,2,2,"{'bagging_temperature': 0.5, 'depth': 6, 'iterations': 900, 'l2_leaf_reg': 3, 'learning_rate': 0.05, 'random_strength': 2, 'scale_pos_weight': 2}",0.9724170172978027,0.9775070290534209,0.9811498586239397,0.9770246349917211,0.0035814482573342434,119
125,16.03483231862386,0.23090525108644097,0.015884955724080402,0.0002420981765493867,0.5,6,900,3,0.05,2,3,"{'bagging_temperature': 0.5, 'depth': 6, 'iterations': 900, 'l2_leaf_reg': 3, 'learning_rate': 0.05, 'random_strength': 2, 'scale_pos_weight': 3}",0.9715617715617716,0.9720930232558139,0.9797837329572167,0.9744795092582673,0.0037569179635242667,215
126,16.7084862391154,0.9190278079182711,0.03330516815185547,0.026911126367275936,0.5,6,900,3,0.1,1,1,"{'bagging_temperature': 0.5, 'depth': 6, 'iterations': 900, 'l2_leaf_reg': 3, 'learning_rate': 0.1, 'random_strength': 1, 'scale_pos_weight': 1}",0.9759773904851625,0.9815428300993848,0.9829059829059829,0.9801420678301768,0.0029969928744871333,5
127,17.90457248687744,0.0994547962563255,0.06708312034606934,0.003277835512717376,0.5,6,900,3,0.1,1,2,"{'bagging_temperature': 0.5, 'depth': 6, 'iterations': 900, 'l2_leaf_reg': 3, 'learning_rate': 0.1, 'random_strength': 1, 'scale_pos_weight': 2}",0.974214721050164,0.9789227166276346,0.98063297118564,0.9779234696211462,0.0027138354943224085,87
128,18.07418441772461,0.05440843829944338,0.06139071782430013,0.006810258190300141,0.5,6,900,3,0.1,1,3,"{'bagging_temperature': 0.5, 'depth': 6, 'iterations': 900, 'l2_leaf_reg': 3, 'learning_rate': 0.1, 'random_strength': 1, 'scale_pos_weight': 3}",0.970601959869342,0.9747899159663864,0.9811853245531515,0.9755257334629599,0.00435185573817461,173
129,19.05356828371684,0.5527258930880415,0.06859342257181804,0.007059784871617846,0.5,6,900,3,0.1,2,1,"{'bagging_temperature': 0.5, 'depth': 6, 'iterations': 900, 'l2_leaf_reg': 3, 'learning_rate': 0.1, 'random_strength': 2, 'scale_pos_weight': 1}",0.974044360547428,0.9773156899810963,0.9838862559241706,0.9784154354842315,0.004092497711702575,67
130,19.252451181411743,0.10701676336980626,0.06303151448567708,0.0028003421050964224,0.5,6,900,3,0.1,2,2,"{'bagging_temperature': 0.5, 'depth': 6, 'iterations': 900, 'l2_leaf_reg': 3, 'learning_rate': 0.1, 'random_strength': 2, 'scale_pos_weight': 2}",0.9769628584861307,0.976984499765148,0.9834671705243269,0.9791381762585352,0.0030610739511030202,25
131,19.075245539347332,0.20551083684826882,0.07611560821533203,0.020040105151158775,0.5,6,900,3,0.1,2,3,"{'bagging_temperature': 0.5, 'depth': 6, 'iterations': 900, 'l2_leaf_reg': 3, 'learning_rate': 0.1, 'random_strength': 2, 'scale_pos_weight': 3}",0.9733769266697804,0.9743110695936478,0.9807058823529413,0.9761312928721232,0.0032571262834040294,149
132,19.692618052164715,0.3032870337843082,0.022900899251302082,0.0018458905751825277,0.5,6,900,7,0.05,1,1,"{'bagging_temperature': 0.5, 'depth': 6, 'iterations': 900, 'l2_leaf_reg': 7, 'learning_rate': 0.05, 'random_strength': 1, 'scale_pos_weight': 1}",0.9728209934395502,0.9801512287334594,0.98005698005698,0.9776764007433298,0.003433507028045071,95
133,18.700072447458904,1.1978912700629876,0.020049174626668293,0.0036591195731669546,0.5,6,900,7,0.05,1,2,"{'bagging_temperature': 0.5, 'depth': 6, 'iterations': 900, 'l2_leaf_reg': 7, 'learning_rate': 0.05, 'random_strength': 1, 'scale_pos_weight': 2}",0.9715882626921286,0.974335044330378,0.9797837329572167,0.975235679993241,0.0034058568833115715,183
134,18.42073718706767,0.37848470387349986,0.02321616808573405,0.0020385457406524314,0.5,6,900,7,0.05,1,3,"{'bagging_temperature': 0.5, 'depth': 6, 'iterations': 900, 'l2_leaf_reg': 7, 'learning_rate': 0.05, 'random_strength': 1, 'scale_pos_weight': 3}",0.9684601113172542,0.9699491447064263,0.9793621013133208,0.9725904524456671,0.0048267122280502015,275
135,18.92803080876668,0.2157417316087763,0.023520549138387043,0.0053933300591477995,0.5,6,900,7,0.05,2,1,"{'bagging_temperature': 0.5, 'depth': 6, 'iterations': 900, 'l2_leaf_reg': 7, 'learning_rate': 0.05, 'random_strength': 2, 'scale_pos_weight': 1}",0.9727187206020697,0.9810964083175803,0.9748218527315915,0.9762123272170804,0.0035586961409811552,147
136,17.826791365941364,0.30411718059841925,0.024188756942749023,0.0021676896324022026,0.5,6,900,7,0.05,2,2,"{'bagging_temperature': 0.5, 'depth': 6, 'iterations': 900, 'l2_leaf_reg': 7, 'learning_rate': 0.05, 'random_strength': 2, 'scale_pos_weight': 2}",0.9696686887540831,0.9702048417132216,0.9807058823529413,0.973526470940082,0.005081327003530943,253
137,17.945849974950153,0.17567263935030586,0.022252639134724934,0.0013235475001262265,0.5,6,900,7,0.05,2,3,"{'bagging_temperature': 0.5, 'depth': 6, 'iterations': 900, 'l2_leaf_reg': 7, 'learning_rate': 0.05, 'random_strength': 2, 'scale_pos_weight': 3}",0.9675625579240037,0.9704251386321626,0.9775070290534208,0.9718315752031956,0.0041798464391415956,311
138,17.783957560857136,0.5154110369862985,0.017595926920572918,0.0007350991992391541,0.5,6,900,7,0.1,1,1,"{'bagging_temperature': 0.5, 'depth': 6, 'iterations': 900, 'l2_leaf_reg': 7, 'learning_rate': 0.1, 'random_strength': 1, 'scale_pos_weight': 1}",0.9745762711864407,0.979649787032655,0.9795918367346939,0.9779392983179299,0.0023781369703484946,85
139,17.585469166437786,0.40634148313268154,0.01898042360941569,0.0010787432508153748,0.5,6,900,7,0.1,1,2,"{'bagging_temperature': 0.5, 'depth': 6, 'iterations': 900, 'l2_leaf_reg': 7, 'learning_rate': 0.1, 'random_strength': 1, 'scale_pos_weight': 2}",0.9751523675574308,0.9761347683668695,0.9801699716713881,0.977152369198563,0.002171132016652039,115
140,18.13556679089864,0.13785568410327503,0.01974352200826009,0.0013098497776203736,0.5,6,900,7,0.1,1,3,"{'bagging_temperature': 0.5, 'depth': 6, 'iterations': 900, 'l2_leaf_reg': 7, 'learning_rate': 0.1, 'random_strength': 1, 'scale_pos_weight': 3}",0.9710550887021476,0.9703977798334875,0.9797837329572167,0.9737455338309506,0.0042780759112428825,241
141,17.373764197031658,0.4621317536624323,0.02429652214050293,0.005376533669007116,0.5,6,900,7,0.1,2,1,"{'bagging_temperature': 0.5, 'depth': 6, 'iterations': 900, 'l2_leaf_reg': 7, 'learning_rate': 0.1, 'random_strength': 2, 'scale_pos_weight': 1}",0.9745762711864407,0.9820245979186376,0.9800380228136882,0.9788796306395889,0.0031491583107396176,37
142,16.993347962697346,0.3333228705376014,0.02039678891499837,0.0032195355961395114,0.5,6,900,7,0.1,2,2,"{'bagging_temperature': 0.5, 'depth': 6, 'iterations': 900, 'l2_leaf_reg': 7, 'learning_rate': 0.1, 'random_strength': 2, 'scale_pos_weight': 2}",0.9751988769302761,0.9784240150093809,0.9830348727615457,0.9788859215670676,0.003215662287196221,35
143,17.598796288172405,0.20555266099328828,0.02568213144938151,0.005944193235871718,0.5,6,900,7,0.1,2,3,"{'bagging_temperature': 0.5, 'depth': 6, 'iterations': 900, 'l2_leaf_reg': 7, 'learning_rate': 0.1, 'random_strength': 2, 'scale_pos_weight': 3}",0.9724941724941725,0.9694444444444444,0.980244590780809,0.9740610692398087,0.004546219255625965,227
