,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
41,27.63587824503581,0.1502579785115091,0.17257110277811685,0.007284962808172258,0.05,5,3,2,900,0.8,"{'learning_rate': 0.05, 'max_depth': 5, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 900, 'subsample': 0.8}",0.9739952718676123,0.9775910364145659,0.9839924670433146,0.9785262584418309,0.004134566323528388,11
42,8.007180531819662,0.05752733980484788,0.09059953689575195,0.014431114554347752,0.05,5,3,5,300,0.5,"{'learning_rate': 0.05, 'max_depth': 5, 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 300, 'subsample': 0.5}",0.9677720691265764,0.9684014869888476,0.9732519943688409,0.9698085168280883,0.0024484273716799125,118
43,9.69279440244039,0.05315555934525202,0.07310795783996582,0.0055162243109450285,0.05,5,3,5,300,0.8,"{'learning_rate': 0.05, 'max_depth': 5, 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 300, 'subsample': 0.8}",0.9700654817586529,0.9707656612529002,0.9727954971857411,0.9712088800657647,0.0011577501875311568,115
44,14.480442523956299,0.12200131181967847,0.13358354568481445,0.015819841922915846,0.05,5,3,5,600,0.5,"{'learning_rate': 0.05, 'max_depth': 5, 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 600, 'subsample': 0.5}",0.9728209934395502,0.9738805970149254,0.9774011299435028,0.9747009067993261,0.001957735716841873,66
45,17.50984541575114,0.25950597422121824,0.12133328119913737,0.009982471285341311,0.05,5,3,5,600,0.8,"{'learning_rate': 0.05, 'max_depth': 5, 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 600, 'subsample': 0.8}",0.9727187206020697,0.9766791044776119,0.9778615167216204,0.9757531139337673,0.0021992698556996325,46
46,20.492194255193073,0.09513822620164873,0.1799656550089518,0.004641557327311857,0.05,5,3,5,900,0.5,"{'learning_rate': 0.05, 'max_depth': 5, 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 900, 'subsample': 0.5}",0.9713749413420929,0.9765917602996255,0.9796882380727445,0.975884979904821,0.0034304887433936424,44
47,25.499013900756836,0.20901768487051556,0.1821733315785726,0.01277247993790975,0.05,5,3,5,900,0.8,"{'learning_rate': 0.05, 'max_depth': 5, 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 900, 'subsample': 0.8}",0.9764150943396227,0.9798783341132429,0.9830348727615457,0.9797761004048038,0.002703479904024333,1
48,10.908255815505981,0.10487220052134202,0.10940090815226237,0.005626847382253212,0.05,7,1,2,300,0.5,"{'learning_rate': 0.05, 'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300, 'subsample': 0.5}",0.9700934579439252,0.9743110695936478,0.9750822755054066,0.9731622676809932,0.002192697659858803,98
49,13.289665778477987,0.03484322826420845,0.0956260363260905,0.0033425359691232393,0.05,7,1,2,300,0.8,"{'learning_rate': 0.05, 'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300, 'subsample': 0.8}",0.9700374531835205,0.972998137802607,0.978763567720623,0.9739330529022503,0.0036232414963504158,83
50,21.935941616694134,0.12777499548105387,0.21588826179504395,0.019366989510234873,0.05,7,1,2,600,0.5,"{'learning_rate': 0.05, 'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 600, 'subsample': 0.5}",0.9714553111839026,0.9737582005623242,0.9774011299435028,0.9742048805632432,0.002447833388654708,79
