,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_ccp_alpha,param_criterion,param_max_depth,param_max_features,param_max_leaf_nodes,param_max_samples,param_min_impurity_decrease,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
62,2.7862908244132996,0.12104203079370059,0.17729198932647705,0.056763010503605195,True,0.005,gini,30,sqrt,100,0.7,0.01,2,4,450,"{'bootstrap': True, 'ccp_alpha': 0.005, 'criterion': 'gini', 'max_depth': 30, 'max_features': 'sqrt', 'max_leaf_nodes': 100, 'max_samples': 0.7, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 450}",0.9661492369851814,0.9364575138666216,0.944924257524417,0.9625933845463425,0.9525310982306405,0.012277290508029292,42
63,5.509318292140961,0.2386976327518973,0.22845429182052612,0.026646258674962703,True,0.005,gini,30,sqrt,100,0.7,0.01,2,8,700,"{'bootstrap': True, 'ccp_alpha': 0.005, 'criterion': 'gini', 'max_depth': 30, 'max_features': 'sqrt', 'max_leaf_nodes': 100, 'max_samples': 0.7, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 700}",0.9583910875700945,0.9385785020276174,0.9668302765430253,0.9625933845463425,0.9565983126717699,0.010823141745019587,13
64,3.6969140768051147,0.3727109750174504,0.3576318621635437,0.19365054966283807,True,0.005,gini,30,sqrt,100,0.7,0.01,2,8,500,"{'bootstrap': True, 'ccp_alpha': 0.005, 'criterion': 'gini', 'max_depth': 30, 'max_features': 'sqrt', 'max_leaf_nodes': 100, 'max_samples': 0.7, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 500}",0.9661492369851814,0.9350732600732601,0.9597721672944717,0.9611806540338796,0.9555438295966981,0.012053749540201442,22
65,3.427404463291168,0.22643029143439966,0.23340129852294922,0.032633277966019565,True,0.005,gini,30,sqrt,100,0.7,0.01,2,8,450,"{'bootstrap': True, 'ccp_alpha': 0.005, 'criterion': 'gini', 'max_depth': 30, 'max_features': 'sqrt', 'max_leaf_nodes': 100, 'max_samples': 0.7, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 450}",0.9668545766058343,0.9413849689852409,0.9548335943071842,0.9618890230345339,0.9562405407331983,0.009581631124428773,16
66,4.6399911642074585,0.441863766328781,0.2053796648979187,0.012963923918091383,True,0.005,gini,30,sqrt,100,0.7,0.01,5,4,700,"{'bootstrap': True, 'ccp_alpha': 0.005, 'criterion': 'gini', 'max_depth': 30, 'max_features': 'sqrt', 'max_leaf_nodes': 100, 'max_samples': 0.7, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 5, 'min_samples_split': 4, 'n_estimators': 700}",0.95980203899241,0.9449298453510719,0.9569458162921212,0.9618858338314407,0.955890883616761,0.006566844890440124,18
67,3.687619924545288,0.7073034001559256,0.1624840497970581,0.028674131279827007,True,0.005,gini,30,sqrt,100,0.7,0.01,5,4,500,"{'bootstrap': True, 'ccp_alpha': 0.005, 'criterion': 'gini', 'max_depth': 30, 'max_features': 'sqrt', 'max_leaf_nodes': 100, 'max_samples': 0.7, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 5, 'min_samples_split': 4, 'n_estimators': 500}",0.9661489002769201,0.93786956911403,0.9562438241106719,0.961888111888112,0.9555376013474335,0.010788729798846743,23
68,2.764484167098999,0.050678444265297225,0.1461958885192871,0.006243521053863,True,0.005,gini,30,sqrt,100,0.7,0.01,5,4,450,"{'bootstrap': True, 'ccp_alpha': 0.005, 'criterion': 'gini', 'max_depth': 30, 'max_features': 'sqrt', 'max_leaf_nodes': 100, 'max_samples': 0.7, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 5, 'min_samples_split': 4, 'n_estimators': 450}",0.9668545766058343,0.9371409758136056,0.9491853640460453,0.9604765604765605,0.9534143692355114,0.011327196670393476,38
69,4.040391504764557,0.3812120047004425,0.12168359756469727,0.011246697795062464,True,0.005,gini,30,sqrt,100,0.7,0.01,5,8,700,"{'bootstrap': True, 'ccp_alpha': 0.005, 'criterion': 'gini', 'max_depth': 30, 'max_features': 'sqrt', 'max_leaf_nodes': 100, 'max_samples': 0.7, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 700}",0.95980203899241,0.9371477378275475,0.9428040501651191,0.9541173803990723,0.9484678018460373,0.008952717492512264,58
70,2.9454051852226257,0.22754899641366322,0.11600393056869507,0.020784099906995417,True,0.005,gini,30,sqrt,100,0.7,0.01,5,8,500,"{'bootstrap': True, 'ccp_alpha': 0.005, 'criterion': 'gini', 'max_depth': 30, 'max_features': 'sqrt', 'max_leaf_nodes': 100, 'max_samples': 0.7, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 500}",0.9675596854441322,0.9399959874525751,0.9200806774832259,0.961888111888112,0.9473811155670113,0.01882472882526809,65
71,2.340692639350891,0.15358113196248185,0.08255994319915771,0.010204867823316663,True,0.005,gini,30,sqrt,100,0.7,0.01,5,8,450,"{'bootstrap': True, 'ccp_alpha': 0.005, 'criterion': 'gini', 'max_depth': 30, 'max_features': 'sqrt', 'max_leaf_nodes': 100, 'max_samples': 0.7, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 450}",0.95980203899241,0.9385785020276174,0.9604782927451231,0.9597712856961418,0.954657529865323,0.009287530478610626,28
