,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bagging_temperature,param_depth,param_grow_policy,param_l2_leaf_reg,param_learning_rate,param_max_bin,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
1751,80.66542041301727,0.9962404548337137,0.05411124229431152,0.00561595893517786,0.5,9,SymmetricTree,1,0.1,512,650,"{'bagging_temperature': 0.5, 'depth': 9, 'grow_policy': 'SymmetricTree', 'l2_leaf_reg': 1, 'learning_rate': 0.1, 'max_bin': 512, 'n_estimators': 650}",0.9844846965672964,0.9936528777649296,0.9929427491104976,0.9971771221387733,0.9920643613953744,0.004660648843231687,1090
1752,15.878455460071564,0.18466241552640533,0.05353105068206787,0.009905568764525453,0.5,9,SymmetricTree,3,0.05,128,150,"{'bagging_temperature': 0.5, 'depth': 9, 'grow_policy': 'SymmetricTree', 'l2_leaf_reg': 3, 'learning_rate': 0.05, 'max_bin': 128, 'n_estimators': 150}",0.9774318818436465,0.9901266250882795,0.9830617880153484,0.9943542442775466,0.9862436348062052,0.006492894939873595,1891
1753,33.690510630607605,0.12889255709243924,0.04737621545791626,0.006409674628685052,0.5,9,SymmetricTree,3,0.05,128,350,"{'bagging_temperature': 0.5, 'depth': 9, 'grow_policy': 'SymmetricTree', 'l2_leaf_reg': 3, 'learning_rate': 0.05, 'max_bin': 128, 'n_estimators': 350}",0.9851902248919406,0.9936528777649296,0.992236981492171,0.9957656832081598,0.9917114418393003,0.003968894963701059,1339
1754,41.31635022163391,0.3335378356327494,0.055876195430755615,0.0028486404752127302,0.5,9,SymmetricTree,3,0.05,128,450,"{'bagging_temperature': 0.5, 'depth': 9, 'grow_policy': 'SymmetricTree', 'l2_leaf_reg': 3, 'learning_rate': 0.05, 'max_bin': 128, 'n_estimators': 450}",0.9851902248919406,0.9936528777649296,0.992236981492171,0.9957656832081598,0.9917114418393003,0.003968894963701059,1339
1755,60.77824020385742,0.5753154126934182,0.07278668880462646,0.00998810800129804,0.5,9,SymmetricTree,3,0.05,128,650,"{'bagging_temperature': 0.5, 'depth': 9, 'grow_policy': 'SymmetricTree', 'l2_leaf_reg': 3, 'learning_rate': 0.05, 'max_bin': 128, 'n_estimators': 650}",0.9851902248919406,0.9936528777649296,0.992236981492171,0.9957656832081598,0.9917114418393003,0.003968894963701059,1339
1756,14.610722422599792,0.24062344376175948,0.030642271041870117,0.0076750451225709605,0.5,9,SymmetricTree,3,0.05,256,150,"{'bagging_temperature': 0.5, 'depth': 9, 'grow_policy': 'SymmetricTree', 'l2_leaf_reg': 3, 'learning_rate': 0.05, 'max_bin': 256, 'n_estimators': 150}",0.9788419262103473,0.99153722506923,0.9858851045518296,0.9950598973131997,0.9878310382861516,0.006135613606513673,1804
1757,35.513225972652435,0.5683086852805234,0.05775099992752075,0.0072575456486075355,0.5,9,SymmetricTree,3,0.05,256,350,"{'bagging_temperature': 0.5, 'depth': 9, 'grow_policy': 'SymmetricTree', 'l2_leaf_reg': 3, 'learning_rate': 0.05, 'max_bin': 256, 'n_estimators': 350}",0.9837795765103758,0.9950634082973135,0.992236981492171,0.9978828342230808,0.9922407001307352,0.0052771200776785465,883
1758,47.454724192619324,1.0160330624470473,0.06950026750564575,0.022188107267108792,0.5,9,SymmetricTree,3,0.05,256,450,"{'bagging_temperature': 0.5, 'depth': 9, 'grow_policy': 'SymmetricTree', 'l2_leaf_reg': 3, 'learning_rate': 0.05, 'max_bin': 256, 'n_estimators': 450}",0.9837795765103758,0.9950634082973135,0.992236981492171,0.9978828342230808,0.9922407001307352,0.0052771200776785465,883
1759,72.41548770666122,1.2006643549241067,0.07348877191543579,0.011469429893214478,0.5,9,SymmetricTree,3,0.05,256,650,"{'bagging_temperature': 0.5, 'depth': 9, 'grow_policy': 'SymmetricTree', 'l2_leaf_reg': 3, 'learning_rate': 0.05, 'max_bin': 256, 'n_estimators': 650}",0.9837795765103758,0.9950634082973135,0.992236981492171,0.9978828342230808,0.9922407001307352,0.0052771200776785465,883
1760,17.809190452098846,0.1607331710612634,0.044909000396728516,0.013007014236230232,0.5,9,SymmetricTree,3,0.05,512,150,"{'bagging_temperature': 0.5, 'depth': 9, 'grow_policy': 'SymmetricTree', 'l2_leaf_reg': 3, 'learning_rate': 0.05, 'max_bin': 512, 'n_estimators': 150}",0.9788427680463132,0.9901266250882795,0.9865900812524624,0.9943541992883982,0.9874784184188633,0.005693262715876028,1834
