,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_n_estimators,param_reg_alpha,param_reg_lambda,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
5209,0.9660090208053589,0.029884434056276866,0.020254552364349365,0.00043092307750788487,1.0,0.2,0.01,6,500,1.0,2.0,0.85,"{'colsample_bytree': 1.0, 'gamma': 0.2, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 500, 'reg_alpha': 1.0, 'reg_lambda': 2.0, 'subsample': 0.85}",0.9823684735375408,0.9873056608277879,0.9858856106938662,0.9880024404517326,0.9858905463777319,0.002171846388395361,6084
5210,0.8781036734580994,0.04049080853678245,0.01855391263961792,0.0008147911665179923,1.0,0.2,0.01,6,500,1.0,2.0,1.0,"{'colsample_bytree': 1.0, 'gamma': 0.2, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 500, 'reg_alpha': 1.0, 'reg_lambda': 2.0, 'subsample': 1.0}",0.9802528966131908,0.9866005197259626,0.9865912834128454,0.9880026077606279,0.9853618268781567,0.0030050297612254995,6270
5211,23.46964132785797,38.36916636321799,1.0476995706558228,1.756660156626522,1.0,0.2,0.01,6,750,0.1,1.0,0.7,"{'colsample_bytree': 1.0, 'gamma': 0.2, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 750, 'reg_alpha': 0.1, 'reg_lambda': 1.0, 'subsample': 0.7}",0.9816630027156343,0.9908319345493428,0.9887082636066619,0.9901195731862809,0.98783069351448,0.0036420103294123557,4753
5212,1.340781569480896,0.040863160909187866,0.031162261962890625,0.0007110579810667082,1.0,0.2,0.01,6,750,0.1,1.0,0.85,"{'colsample_bytree': 1.0, 'gamma': 0.2, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 750, 'reg_alpha': 0.1, 'reg_lambda': 1.0, 'subsample': 0.85}",0.9830739113827349,0.9901267625807684,0.9894140656711422,0.9901195731862809,0.9881835782052315,0.0029642383728651334,4463
5213,1.2057925462722778,0.07168439232367771,0.026030302047729492,0.0012697356870528496,1.0,0.2,0.01,6,750,0.1,1.0,1.0,"{'colsample_bytree': 1.0, 'gamma': 0.2, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 750, 'reg_alpha': 0.1, 'reg_lambda': 1.0, 'subsample': 1.0}",0.9844846965672964,0.989421589208529,0.988708398576796,0.9872965940966467,0.9874778196123171,0.0018897217441424762,5038
5214,1.3309252858161926,0.03371296650388903,0.03200048208236694,0.000711012160315898,1.0,0.2,0.01,6,750,0.1,1.5,0.7,"{'colsample_bytree': 1.0, 'gamma': 0.2, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 750, 'reg_alpha': 0.1, 'reg_lambda': 1.5, 'subsample': 0.7}",0.9816630027156343,0.9901266250882795,0.9887082636066619,0.9901195731862809,0.9876543661492141,0.0035070088979586274,4851
5215,1.355351984500885,0.028882032616774633,0.03227388858795166,0.0019492661856123608,1.0,0.2,0.01,6,750,0.1,1.5,0.85,"{'colsample_bytree': 1.0, 'gamma': 0.2, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 750, 'reg_alpha': 0.1, 'reg_lambda': 1.5, 'subsample': 0.85}",0.9823684735375408,0.9894214629415494,0.9894140656711422,0.9894139180456464,0.9876544800489697,0.0030518788068763674,4830
5216,19.597268640995026,31.79748715491346,0.9146226048469543,1.5382248957236804,1.0,0.2,0.01,6,750,0.1,1.5,1.0,"{'colsample_bytree': 1.0, 'gamma': 0.2, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 750, 'reg_alpha': 0.1, 'reg_lambda': 1.5, 'subsample': 1.0}",0.9844840792209213,0.9887163000923067,0.988708398576796,0.988708263606662,0.9876542603741716,0.0018303078341943193,4869
5217,1.348081648349762,0.02496759273366242,0.03308987617492676,0.0010493780946139138,1.0,0.2,0.01,6,750,0.1,2.0,0.7,"{'colsample_bytree': 1.0, 'gamma': 0.2, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 750, 'reg_alpha': 0.1, 'reg_lambda': 2.0, 'subsample': 0.7}",0.9809574968105822,0.9901266250882795,0.9887082636066619,0.9901195731862809,0.9874779896729511,0.0038086623026135948,5007
5218,1.3764862418174744,0.036557579354405505,0.031215012073516846,0.0010864621819454822,1.0,0.2,0.01,6,750,0.1,2.0,0.85,"{'colsample_bytree': 1.0, 'gamma': 0.2, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 750, 'reg_alpha': 0.1, 'reg_lambda': 2.0, 'subsample': 0.85}",0.9823684735375408,0.9887161429580337,0.9894140656711422,0.9894139180456464,0.9874781500530908,0.0029637977127104412,4951
